text,label
 ACTIVITES DE L'ORGANISATION DES PAYS EXPORTATEURS DE PETROLE DANS LA REGULATION DE LA PRODUCTION DE PETROLE,U
 ACTIVITES DE L'ASSOCIATION EUROPEENNE DE LIBRE-ECHANGE DANS LA PROMOTION DU COMMERCE INTERNATIONAL,U
 ACTIVITES DES INSTITUTIONS DE L'UNION EUROPEENNE DANS LA REGULATION DES POLITIQUES EUROPENNES,U
 ACTIVITES DES ORGANES DE L'UNION EUROPEENNE DANS LA PRISE DE DECISIONS EUROPENNES,U
 ACTIVITES DE L'ORGANISATION DES NATIONS UNIES DANS LA PROMOTION DES DROITS DE L'HOMME,U
 ACTIVITES DES AGENCES SPECIALISEES DE L'ONU DANS LA PROMOTION DE LA SANTE MONDIALE,U
 ACTIVITES DES ORGANISMES REGIONAUX DE L'ONU DANS LA PROMOTION DU DEVELOPPEMENT HUMAIN,U
 ACTIVITES DU FONDS MONETAIRE INTERNATIONAL DANS LA REGULATION DES SYSTEMES FINANCIERS INTERNATIONAUX,U
 ACTIVITES DE LA BANQUE MONDIALE DANS LA PROMOTION DE L'EDUCATION,U
 ACTIVITES DE L'ORGANISATION MONDIALE DES DOUANES DANS LA REGULATION DES SYSTEMES DOUANIERS INTERNATIONAUX,U
 ACTIVITES DE L'ORGANISATION DE COOPERATION ET DE DEVELOPPEMENT ECONOMIQUES DANS LA PROMOTION DE LA RECHERCHE ET DU DEVELOPPEMENT,U
 ACTIVITES DE L'ORGANISATION DES PAYS EXPORTATEURS DE PETROLE DANS LA REGULATION DE LA PRODUCTION DE PETROLE BRUT ET RAFFINE,U
 ACTIVITES DE L'ASSOCIATION EUROPEENNE DE LIBRE-ECHANGE DANS LA PROMOTION DE LA COOPERATION REGIONALE,U
 ACTIVITES DES INSTITUTIONS DE L'UNION EUROPEENNE DANS LA REGULATION DES POLITIQUES ENVIRONNEMENTALES,U
 ACTIVITES DES ORGANES DE L'UNION EUROPEENNE DANS LA PRISE DE DECISIONS ECONOMIQUES,U
 ACTIVITES DE L'ORGANISATION DES NATIONS UNIES DANS LA PROMOTION DE LA COOPERATION INTERNATIONALE,U
 ACTIVITES DES AGENCES SPECIALISEES DE L'ONU DANS LA PROMOTION DE LA SECURITE ALIMENTAIRE,U
 ACTIVITES DES ORGANISMES REGIONAUX DE L'ONU DANS LA PROMOTION DU DEVELOPPEMENT RURAL,U
 ACTIVITES DU FONDS MONETAIRE INTERNATIONAL DANS LA REGULATION DES SYSTEMES FINANCIERS MONDIAUX,U
 ACTIVITES DE LA BANQUE MONDIALE DANS LA PROMOTION DU DEVELOPPEMENT URBAIN,U
 ACTIVITES DE L'ORGANISATION MONDIALE DES DOUANES DANS LA REGULATION DES SYSTEMES DOUANIERS MONDIAUX,U
 ACTIVITES DE L'ORGANISATION DE COOPERATION ET DE DEVELOPPEMENT ECONOMIQUES DANS LA PROMOTION DE LA RECHERCHE SCIENTIFIQUE,U
 ACTIVITES DE L'ORGANISATION DES PAYS EXPORTATEURS DE PETROLE DANS LA REGULATION DE LA PRODUCTION DE PETROLE BRUT ET RAFFINE,U
 ACTIVITES DE L'ASSOCIATION EUROPEENNE DE LIBRE-ECHANGE DANS LA PROMOTION DE LA COOPERATION ECONOMIQUE REGIONALE,U
 ACTIVITES DES INSTITUTIONS DE L'UNION EUROPEENNE DANS LA REGULATION DES POLITIQUES AGRICOLES,U
 ACTIVITES DES ORGANES DE L'UNION EUROPEENNE DANS LA PRISE DE DECISIONS POLITIQUES EUROPEENNES,U
 ACTIVITES DE L'ORGANISATION DES NATIONS UNIES DANS LA PROMOTION DE LA PAIX ET DE LA SECURITE MONDIALE,U
 ACTIVITES DES AGENCES SPECIALISEES DE L'ONU DANS LA PROMOTION DU DEVELOPPEMENT DURABLE,U
 ACTIVITES DES ORGANISMES REGIONAUX DE L'ONU DANS LA PROMOTION DU DEVELOPPEMENT REGIONAL,U
 ACTIVITES DU FONDS MONETAIRE INTERNATIONAL DANS LA REGULATION DES SYSTEMES FINANCIERS MONDIAUX,U
 ACTIVITES DE LA BANQUE MONDIALE DANS LA PROMOTION DU DEVELOPPEMENT ECONOMIQUE,U
 ACTIVITES DE L'ORGANISATION MONDIALE DES DOUANES DANS LA REGULATION DES SYSTEMES DOUANIERS MONDIAUX,U
 ACTIVITES DE L'ORGANISATION DE COOPERATION ET DE DEVELOPPEMENT ECONOMIQUES DANS LA PROMOTION DE LA COOPERATION INTERNATIONALE,U
 ACTIVITES DE L'ORGANISATION DES PAYS EXPORTATEURS DE PETROLE DANS LA REGULATION DE LA PRODUCTION DE PETROLE,U
 ACTIVITES DE L'ASSOCIATION EUROPEENNE DE LIBRE-ECHANGE DANS LA PROMOTION DU COMMERCE INTERNATIONAL,U
 ACTIVITES DES INSTITUTIONS DE L'UNION EUROPEENNE DANS LA REGULATION DES POLITIQUES EUROPENNES,U
 ACTIVITES DES ORGANES DE L'UNION EUROPEENNE DANS LA PRISE DE DECISIONS EUROPENNES,U
 ACTIVITES DE L'ORGANISATION DES NATIONS UNIES DANS LA PROMOTION DES DROITS DE L'HOMME,U
 ACTIVITES DES AGENCES SPECIALISEES DE L'ONU DANS LA PROMOTION DE LA SANTE MONDIALE,U
 ACTIVITES DES ORGANISMES REGIONAUX DE L'ONU DANS LA PROMOTION DU DEVELOPPEMENT HUMAIN,U
 ACTIVITES DU FONDS MONETAIRE INTERNATIONAL DANS LA REGULATION DES SYSTEMES FINANCIERS INTERNATIONAUX,U
 ACTIVITES DE LA BANQUE MONDIALE DANS LA PROMOTION DE L'EDUCATION,U
 ACTIVITES DE L'ORGANISATION MONDIALE DES DOUANES DANS LA REGULATION DES SYSTEMES DOUANIERS INTERNATIONAUX,U
 ACTIVITES DE L'ORGANISATION DE COOPERATION ET DE DEVELOPPEMENT ECONOMIQUES DANS LA PROMOTION DE LA RECHERCHE ET DU DEVELOPPEMENT,U
 ACTIVITES DE L'ORGANISATION DES PAYS EXPORTATEURS DE PETROLE DANS LA REGULATION DE LA PRODUCTION DE PETROLE BRUT ET RAFFINE,U
 ACTIVITES DE L'ASSOCIATION EUROPEENNE DE LIBRE-ECHANGE DANS LA PROMOTION DE LA COOPERATION REGIONALE,U
 ACTIVITES DES INSTITUTIONS DE L'UNION EUROPEENNE DANS LA REGULATION DES POLITIQUES ENVIRONNEMENTALES,U
 ACTIVITES DES ORGANES DE L'UNION EUROPEENNE DANS LA PRISE DE DECISIONS ECONOMIQUES,U
 ACTIVITES DE L'ORGANISATION DES NATIONS UNIES DANS LA PROMOTION DE LA COOPERATION INTERNATIONALE,U
 ACTIVITES DES AGENCES SPECIALISEES DE L'ONU DANS LA PROMOTION DE LA SECURITE ALIMENTAIRE,U
 ACTIVITES DES ORGANISMES REGIONAUX DE L'ONU DANS LA PROMOTION DU DEVELOPPEMENT RURAL,U
 ACTIVITES DU FONDS MONETAIRE INTERNATIONAL DANS LA REGULATION DES SYSTEMES FINANCIERS MONDIAUX,U
 ACTIVITES DE LA BANQUE MONDIALE DANS LA PROMOTION DU DEVELOPPEMENT URBAIN,U
 ACTIVITES DE L'ORGANISATION MONDIALE DES DOUANES DANS LA REGULATION DES SYSTEMES DOUANIERS MONDIAUX,U
 ACTIVITES DE L'ORGANISATION DE COOPERATION ET DE DEVELOPPEMENT ECONOMIQUES DANS LA PROMOTION DE LA RECHERCHE SCIENTIFIQUE,U
 ACTIVITES DE L'ORGANISATION DES PAYS EXPORTATEURS DE PETROLE DANS LA REGULATION DE LA PRODUCTION DE PETROLE BRUT ET RAFFINE,U
 ACTIVITES DE L'ASSOCIATION EUROPEENNE DE LIBRE-ECHANGE DANS LA PROMOTION DE LA COOPERATION ECONOMIQUE REGIONALE,U
 ACTIVITES DES INSTITUTIONS DE L'UNION EUROPEENNE DANS LA REGULATION DES POLITIQUES AGRICOLES,U
 ACTIVITES DES ORGANES DE L'UNION EUROPEENNE DANS LA PRISE DE DECISIONS POLITIQUES EUROPEENNES,U
 ACTIVITES DE L'ORGANISATION DES NATIONS UNIES DANS LA PROMOTION DE LA PAIX ET DE LA SECURITE MONDIALE,U
 ACTIVITES DES AGENCES SPECIALISEES DE L'ONU DANS LA PROMOTION DU DEVELOPPEMENT DURABLE,U
 ACTIVITES DES ORGANISMES REGIONAUX DE L'ONU DANS LA PROMOTION DU DEVELOPPEMENT REGIONAL,U
 ACTIVITES DU FONDS MONETAIRE INTERNATIONAL DANS LA REGULATION DES SYSTEMES FINANCIERS MONDIAUX,U
 ACTIVITES DE LA BANQUE MONDIALE DANS LA PROMOTION DU DEVELOPPEMENT ECONOMIQUE,U
 ACTIVITES DE L'ORGANISATION MONDIALE DES DOUANES DANS LA REGULATION DES SYSTEMES DOUANIERS MONDIAUX,U
 ACTIVITES DE L'ORGANISATION DE COOPERATION ET DE DEVELOPPEMENT ECONOMIQUES DANS LA PROMOTION DE LA COOPERATION INTERNATIONALE,U
 ACTIVITES DE L'ORGANISATION DES PAYS EXPORTATEURS DE PETROLE DANS LA REGULATION DE LA PRODUCTION DE PETROLE,U
 ACTIVITES DE L'ASSOCIATION EUROPEENNE DE LIBRE-ECHANGE DANS LA PROMOTION DU COMMERCE INTERNATIONAL,U
 ACTIVITES DES INSTITUTIONS DE L'UNION EUROPEENNE DANS LA REGULATION DES POLITIQUES EUROPENNES,U
 ACTIVITES DES ORGANES DE L'UNION EUROPEENNE DANS LA PRISE DE DECISIONS EUROPENNES,U
 ACTIVITES DE L'ORGANISATION DES NATIONS UNIES DANS LA PROMOTION DES DROITS DE L'HOMME,U
 ACTIVITES DES AGENCES SPECIALISEES DE L'ONU DANS LA PROMOTION DE LA SANTE MONDIALE,U
 ACTIVITES DES ORGANISMES REGIONAUX DE L'ONU DANS LA PROMOTION DU DEVELOPPEMENT HUMAIN,U
 ACTIVITES DU FONDS MONETAIRE INTERNATIONAL DANS LA REGULATION DES SYSTEMES FINANCIERS INTERNATIONAUX,U
 ACTIVITES DE LA BANQUE MONDIALE DANS LA PROMOTION DE L'EDUCATION,U
 ACTIVITES DE L'ORGANISATION MONDIALE DES DOUANES DANS LA REGULATION DES SYSTEMES DOUANIERS INTERNATIONAUX,U
 ACTIVITES DE L'ORGANISATION DE COOPERATION ET DE DEVELOPPEMENT ECONOMIQUES DANS LA PROMOTION DE LA RECHERCHE ET DU DEVELOPPEMENT,U
 ACTIVITES DE L'ORGANISATION DES PAYS EXPORTATEURS DE PETROLE DANS LA REGULATION DE LA PRODUCTION DE PETROLE BRUT ET RAFFINE,U
 ACTIVITES DE L'ASSOCIATION EUROPEENNE DE LIBRE-ECHANGE DANS LA PROMOTION DE LA COOPERATION REGIONALE,U
 ACTIVITES DES INSTITUTIONS DE L'UNION EUROPEENNE DANS LA REGULATION DES POLITIQUES ENVIRONNEMENTALES,U
 ACTIVITES DES ORGANES DE L'UNION EUROPEENNE DANS LA PRISE DE DECISIONS ECONOMIQUES,U
 ACTIVITES DE L'ORGANISATION DES NATIONS UNIES DANS LA PROMOTION DE LA COOPERATION INTERNATIONALE,U
 ACTIVITES DES AGENCES SPECIALISEES DE L'ONU DANS LA PROMOTION DE LA SECURITE ALIMENTAIRE,U
 ACTIVITES DES ORGANISMES REGIONAUX DE L'ONU DANS LA PROMOTION DU DEVELOPPEMENT RURAL,U
 ACTIVITES DU FONDS MONETAIRE INTERNATIONAL DANS LA REGULATION DES SYSTEMES FINANCIERS MONDIAUX,U
 ACTIVITES DE LA BANQUE MONDIALE DANS LA PROMOTION DU DEVELOPPEMENT URBAIN,U
 ACTIVITES DE L'ORGANISATION MONDIALE DES DOUANES DANS LA REGULATION DES SYSTEMES DOUANIERS MONDIAUX,U
 ACTIVITES DE L'ORGANISATION DE COOPERATION ET DE DEVELOPPEMENT ECONOMIQUES DANS LA PROMOTION DE LA RECHERCHE SCIENTIFIQUE,U
 ACTIVITES DE L'ORGANISATION DES PAYS EXPORTATEURS DE PETROLE DANS LA REGULATION DE LA PRODUCTION DE PETROLE BRUT ET RAFFINE,U
 ACTIVITES DE L'ASSOCIATION EUROPEENNE DE LIBRE-ECHANGE DANS LA PROMOTION DE LA COOPERATION ECONOMIQUE REGIONALE,U
 ACTIVITES DES INSTITUTIONS DE L'UNION EUROPEENNE DANS LA REGULATION DES POLITIQUES AGRICOLES,U
 ACTIVITES DES ORGANES DE L'UNION EUROPEENNE DANS LA PRISE DE DECISIONS POLITIQUES EUROPEENNES,U
 ACTIVITES DE L'ORGANISATION DES NATIONS UNIES DANS LA PROMOTION DE LA PAIX ET DE LA SECURITE MONDIALE,U
 ACTIVITES DES AGENCES SPECIALISEES DE L'ONU DANS LA PROMOTION DU DEVELOPPEMENT DURABLE,U
 ACTIVITES DES ORGANISMES REGIONAUX DE L'ONU DANS LA PROMOTION DU DEVELOPPEMENT REGIONAL,U
 ACTIVITES DU FONDS MONETAIRE INTERNATIONAL DANS LA REGULATION DES SYSTEMES FINANCIERS MONDIAUX,U
 ACTIVITES DE LA BANQUE MONDIALE DANS LA PROMOTION DU DEVELOPPEMENT ECONOMIQUE,U
 ACTIVITES DE L'ORGANISATION MONDIALE DES DOUANES DANS LA REGULATION DES SYSTEMES DOUANIERS MONDIAUX,U
 ACTIVITES DE L'ORGANISATION DE COOPERATION ET DE DEVELOPPEMENT ECONOMIQUES DANS LA PROMOTION DE LA COOPERATION INTERNATIONALE,U
 ACTIVITES DE L'ORGANISATION DES PAYS EXPORTATEURS DE PETROLE DANS LA REGULATION DE LA PRODUCTION DE PETROLE,U
 ACTIVITES DE L'ASSOCIATION EUROPEENNE DE LIBRE-ECHANGE DANS LA PROMOTION DU COMMERCE INTERNATIONAL,U
 ACTIVITES DES INSTITUTIONS DE L'UNION EUROPEENNE DANS LA REGULATION DES POLITIQUES EUROPENNES,U
 ACTIVITES DES ORGANES DE L'UNION EUROPEENNE DANS LA PRISE DE DECISIONS EUROPENNES,U
 ACTIVITES DE L'ORGANISATION DES NATIONS UNIES DANS LA PROMOTION DES DROITS DE L'HOMME,U
 ACTIVITES DES AGENCES SPECIALISEES DE L'ONU DANS LA PROMOTION DE LA SANTE MONDIALE,U
 ACTIVITES DES ORGANISMES REGIONAUX DE L'ONU DANS LA PROMOTION DU DEVELOPPEMENT HUMAIN,U
 ACTIVITES DU FONDS MONETAIRE INTERNATIONAL DANS LA REGULATION DES SYSTEMES FINANCIERS INTERNATIONAUX,U
 ACTIVITES DE LA BANQUE MONDIALE DANS LA PROMOTION DE L'EDUCATION,U
 ACTIVITES DE L'ORGANISATION MONDIALE DES DOUANES DANS LA REGULATION DES SYSTEMES DOUANIERS INTERNATIONAUX,U
 ACTIVITES DE L'ORGANISATION DE COOPERATION ET DE DEVELOPPEMENT ECONOMIQUES DANS LA PROMOTION DE LA RECHERCHE ET DU DEVELOPPEMENT,U
 ACTIVITES DE L'ORGANISATION DES PAYS EXPORTATEURS DE PETROLE DANS LA REGULATION DE LA PRODUCTION DE PETROLE BRUT ET RAFFINE,U
 ACTIVITES DE L'ASSOCIATION EUROPEENNE DE LIBRE-ECHANGE DANS LA PROMOTION DE LA COOPERATION REGIONALE,U
 ACTIVITES DES INSTITUTIONS DE L'UNION EUROPEENNE DANS LA REGULATION DES POLITIQUES ENVIRONNEMENTALES,U
 ACTIVITES DES ORGANES DE L'UNION EUROPEENNE DANS LA PRISE DE DECISIONS ECONOMIQUES,U
 ACTIVITES DE L'ORGANISATION DES NATIONS UNIES DANS LA PROMOTION DE LA COOPERATION INTERNATIONALE,U
 ACTIVITES DES AGENCES SPECIALISEES DE L'ONU DANS LA PROMOTION DE LA SECURITE ALIMENTAIRE,U
 ACTIVITES DES ORGANISMES REGIONAUX DE L'ONU DANS LA PROMOTION DU DEVELOPPEMENT RURAL,U
 ACTIVITES DU FONDS MONETAIRE INTERNATIONAL DANS LA REGULATION DES SYSTEMES FINANCIERS MONDIAUX,U
 ACTIVITES DE LA BANQUE MONDIALE DANS LA PROMOTION DU DEVELOPPEMENT URBAIN,U
 ACTIVITES DE L'ORGANISATION MONDIALE DES DOUANES DANS LA REGULATION DES SYSTEMES DOUANIERS MONDIAUX,U
 ACTIVITES DE L'ORGANISATION DE COOPERATION ET DE DEVELOPPEMENT ECONOMIQUES DANS LA PROMOTION DE LA RECHERCHE SCIENTIFIQUE,U
 ACTIVITES DE L'ORGANISATION DES PAYS EXPORTATEURS DE PETROLE DANS LA REGULATION DE LA PRODUCTION DE PETROLE BRUT ET RAFFINE,U
 ACTIVITES DE L'ASSOCIATION EUROPEENNE DE LIBRE-ECHANGE DANS LA PROMOTION DE LA COOPERATION ECONOMIQUE REGIONALE,U
 ACTIVITES DES INSTITUTIONS DE L'UNION EUROPEENNE DANS LA REGULATION DES POLITIQUES AGRICOLES,U
 ACTIVITES DES ORGANES DE L'UNION EUROPEENNE DANS LA PRISE DE DECISIONS POLITIQUES EUROPEENNES,U
 ACTIVITES DE L'ORGANISATION DES NATIONS UNIES DANS LA PROMOTION DE LA PAIX ET DE LA SECURITE MONDIALE,U
 ACTIVITES DES AGENCES SPECIALISEES DE L'ONU DANS LA PROMOTION DU DEVELOPPEMENT DURABLE,U
 ACTIVITES DES ORGANISMES REGIONAUX DE L'ONU DANS LA PROMOTION DU DEVELOPPEMENT REGIONAL,U
 ACTIVITES DU FONDS MONETAIRE INTERNATIONAL DANS LA REGULATION DES SYSTEMES FINANCIERS MONDIAUX,U
 ACTIVITES DE LA BANQUE MONDIALE DANS LA PROMOTION DU DEVELOPPEMENT ECONOMIQUE,U
 ACTIVITES DE L'ORGANISATION MONDIALE DES DOUANES DANS LA REGULATION DES SYSTEMES DOUANIERS MONDIAUX,U
 ACTIVITES DE L'ORGANISATION DE COOPERATION ET DE DEVELOPPEMENT ECONOMIQUES DANS LA PROMOTION DE LA COOPERATION INTERNATIONALE,U
 ACTIVITES DE L'ORGANISATION DES PAYS EXPORTATEURS DE PETROLE DANS LA REGULATION DE LA PRODUCTION DE PETROLE,U
 ACTIVITES DE L'ASSOCIATION EUROPEENNE DE LIBRE-ECHANGE DANS LA PROMOTION DU COMMERCE INTERNATIONAL,U
 ACTIVITES DES INSTITUTIONS DE L'UNION EUROPEENNE DANS LA REGULATION DES POLITIQUES EUROPENNES,U
 ACTIVITES DES ORGANES DE L'UNION EUROPEENNE DANS LA PRISE DE DECISIONS EUROPENNES,U
 ACTIVITES DE L'ORGANISATION DES NATIONS UNIES DANS LA PROMOTION DES DROITS DE L'HOMME,U
 ACTIVITES DES AGENCES SPECIALISEES DE L'ONU DANS LA PROMOTION DE LA SANTE MONDIALE,U
 ACTIVITES DES ORGANISMES REGIONAUX DE L'ONU DANS LA PROMOTION DU DEVELOPPEMENT HUMAIN,U
 ACTIVITES DU FONDS MONETAIRE INTERNATIONAL DANS LA REGULATION DES SYSTEMES FINANCIERS INTERNATIONAUX,U
 ACTIVITES DE LA BANQUE MONDIALE DANS LA PROMOTION DE L'EDUCATION,U
 ACTIVITES DE L'ORGANISATION MONDIALE DES DOUANES DANS LA REGULATION DES SYSTEMES DOUANIERS INTERNATIONAUX,U
 ACTIVITES DE L'ORGANISATION DE COOPERATION ET DE DEVELOPPEMENT ECONOMIQUES DANS LA PROMOTION DE LA RECHERCHE ET DU DEVELOPPEMENT,U
 ACTIVITES DE L'ORGANISATION DES PAYS EXPORTATEURS DE PETROLE DANS LA REGULATION DE LA PRODUCTION DE PETROLE BRUT ET RAFFINE,U
 ACTIVITES DE L'ASSOCIATION EUROPEENNE DE LIBRE-ECHANGE DANS LA PROMOTION DE LA COOPERATION REGIONALE,U
 ACTIVITES DES INSTITUTIONS DE L'UNION EUROPEENNE DANS LA REGULATION DES POLITIQUES ENVIRONNEMENTALES,U
 ACTIVITES DES ORGANES DE L'UNION EUROPEENNE DANS LA PRISE DE DECISIONS ECONOMIQUES,U
 ACTIVITES DE L'ORGANISATION DES NATIONS UNIES DANS LA PROMOTION DE LA COOPERATION INTERNATIONALE,U
 ACTIVITES DES AGENCES SPECIALISEES DE L'ONU DANS LA PROMOTION DE LA SECURITE ALIMENTAIRE,U
 ACTIVITES DES ORGANISMES REGIONAUX DE L'ONU DANS LA PROMOTION DU DEVELOPPEMENT RURAL,U
 ACTIVITES DU FONDS MONETAIRE INTERNATIONAL DANS LA REGULATION DES SYSTEMES FINANCIERS MONDIAUX,U
 ACTIVITES DE LA BANQUE MONDIALE DANS LA PROMOTION DU DEVELOPPEMENT URBAIN,U
 ACTIVITES DE L'ORGANISATION MONDIALE DES DOUANES DANS LA REGULATION DES SYSTEMES DOUANIERS MONDIAUX,U
 ACTIVITES DE L'ORGANISATION DE COOPERATION ET DE DEVELOPPEMENT ECONOMIQUES DANS LA PROMOTION DE LA RECHERCHE SCIENTIFIQUE,U
 ACTIVITES DE L'ORGANISATION DES PAYS EXPORTATEURS DE PETROLE DANS LA REGULATION DE LA PRODUCTION DE PETROLE BRUT ET RAFFINE,U
 ACTIVITES DE L'ASSOCIATION EUROPEENNE DE LIBRE-ECHANGE DANS LA PROMOTION DE LA COOPERATION ECONOMIQUE REGIONALE,U
 ACTIVITES DES INSTITUTIONS DE L'UNION EUROPEENNE DANS LA REGULATION DES POLITIQUES AGRICOLES,U
 ACTIVITES DES ORGANES DE L'UNION EUROPEENNE DANS LA PRISE DE DECISIONS POLITIQUES EUROPEENNES,U
 ACTIVITES DE L'ORGANISATION DES NATIONS UNIES DANS LA PROMOTION DE LA PAIX ET DE LA SECURITE MONDIALE,U
 ACTIVITES DES AGENCES SPECIALISEES DE L'ONU DANS LA PROMOTION DU DEVELOPPEMENT DURABLE,U
 ACTIVITES DES ORGANISMES REGIONAUX DE L'ONU DANS LA PROMOTION DU DEVELOPPEMENT REGIONAL,U
 ACTIVITES DU FONDS MONETAIRE INTERNATIONAL DANS LA REGULATION DES SYSTEMES FINANCIERS MONDIAUX,U
 ACTIVITES DE LA BANQUE MONDIALE DANS LA PROMOTION DU DEVELOPPEMENT ECONOMIQUE,U
 ACTIVITES DE L'ORGANISATION MONDIALE DES DOUANES DANS LA REGULATION DES SYSTEMES DOUANIERS MONDIAUX,U
 ACTIVITES DE L'ORGANISATION DE COOPERATION ET DE DEVELOPPEMENT ECONOMIQUES DANS LA PROMOTION DE LA COOPERATION INTERNATIONALE,U
 ACTIVITES DE L'ORGANISATION DES PAYS EXPORTATEURS DE PETROLE DANS LA REGULATION DE LA PRODUCTION DE PETROLE,U
 ACTIVITES DE L'ASSOCIATION EUROPEENNE DE LIBRE-ECHANGE DANS LA PROMOTION DU COMMERCE INTERNATIONAL,U
 ACTIVITES DES INSTITUTIONS DE L'UNION EUROPEENNE DANS LA REGULATION DES POLITIQUES EUROPENNES,U
 ACTIVITES DES ORGANES DE L'UNION EUROPEENNE DANS LA PRISE DE DECISIONS EUROPENNES,U
 ACTIVITES DE L'ORGANISATION DES NATIONS UNIES DANS LA PROMOTION DES DROITS DE L'HOMME,U
 ACTIVITES DES AGENCES SPECIALISEES DE L'ONU DANS LA PROMOTION DE LA SANTE MONDIALE,U
 ACTIVITES DES ORGANISMES REGIONAUX DE L'ONU DANS LA PROMOTION DU DEVELOPPEMENT HUMAIN,U
 ACTIVITES DU FONDS MONETAIRE INTERNATIONAL DANS LA REGULATION DES SYSTEMES FINANCIERS INTERNATIONAUX,U
 ACTIVITES DE LA BANQUE MONDIALE DANS LA PROMOTION DE L'EDUCATION,U
 ACTIVITES DE L'ORGANISATION MONDIALE DES DOUANES DANS LA REGULATION DES SYSTEMES DOUANIERS INTERNATIONAUX,U
 ACTIVITES DE L'ORGANISATION DE COOPERATION ET DE DEVELOPPEMENT ECONOMIQUES DANS LA PROMOTION DE LA RECHERCHE ET DU DEVELOPPEMENT,U
 ACTIVITES DE L'ORGANISATION DES PAYS EXPORTATEURS DE PETROLE DANS LA REGULATION DE LA PRODUCTION DE PETROLE BRUT ET RAFFINE,U
 ACTIVITES DE L'ASSOCIATION EUROPEENNE DE LIBRE-ECHANGE DANS LA PROMOTION DE LA COOPERATION REGIONALE,U
 ACTIVITES DES INSTITUTIONS DE L'UNION EUROPEENNE DANS LA REGULATION DES POLITIQUES ENVIRONNEMENTALES,U
 ACTIVITES DES ORGANES DE L'UNION EUROPEENNE DANS LA PRISE DE DECISIONS ECONOMIQUES,U
 ACTIVITES DE L'ORGANISATION DES NATIONS UNIES DANS LA PROMOTION DE LA COOPERATION INTERNATIONALE,U
 ACTIVITES DES AGENCES SPECIALISEES DE L'ONU DANS LA PROMOTION DE LA SECURITE ALIMENTAIRE,U
 ACTIVITES DES ORGANISMES REGIONAUX DE L'ONU DANS LA PROMOTION DU DEVELOPPEMENT RURAL,U
 ACTIVITES DU FONDS MONETAIRE INTERNATIONAL DANS LA REGULATION DES SYSTEMES FINANCIERS MONDIAUX,U
 ACTIVITES DE LA BANQUE MONDIALE DANS LA PROMOTION DU DEVELOPPEMENT URBAIN,U
 ACTIVITES DE L'ORGANISATION MONDIALE DES DOUANES DANS LA REGULATION DES SYSTEMES DOUANIERS MONDIAUX,U
 ACTIVITES DE L'ORGANISATION DE COOPERATION ET DE DEVELOPPEMENT ECONOMIQUES DANS LA PROMOTION DE LA RECHERCHE SCIENTIFIQUE,U
 ACTIVITES DE L'ORGANISATION DES PAYS EXPORTATEURS DE PETROLE DANS LA REGULATION DE LA PRODUCTION DE PETROLE BRUT ET RAFFINE,U
 ACTIVITES DE L'ASSOCIATION EUROPEENNE DE LIBRE-ECHANGE DANS LA PROMOTION DE LA COOPERATION ECONOMIQUE REGIONALE,U
 ACTIVITES DES INSTITUTIONS DE L'UNION EUROPEENNE DANS LA REGULATION DES POLITIQUES AGRICOLES,U
 ACTIVITES DES ORGANES DE L'UNION EUROPEENNE DANS LA PRISE DE DECISIONS POLITIQUES EUROPEENNES,U
 ACTIVITES DE L'ORGANISATION DES NATIONS UNIES DANS LA PROMOTION DE LA PAIX ET DE LA SECURITE MONDIALE,U
 ACTIVITES DES AGENCES SPECIALISEES DE L'ONU DANS LA PROMOTION DU DEVELOPPEMENT DURABLE,U
 ACTIVITES DES ORGANISMES REGIONAUX DE L'ONU DANS LA PROMOTION DU DEVELOPPEMENT REGIONAL,U
 ACTIVITES DU FONDS MONETAIRE INTERNATIONAL DANS LA REGULATION DES SYSTEMES FINANCIERS MONDIAUX,U
 ACTIVITES DE LA BANQUE MONDIALE DANS LA PROMOTION DU DEVELOPPEMENT ECONOMIQUE,U
 ACTIVITES DE L'ORGANISATION MONDIALE DES DOUANES DANS LA REGULATION DES SYSTEMES DOUANIERS MONDIAUX,U
 ACTIVITES DE L'ORGANISATION DE COOPERATION ET DE DEVELOPPEMENT ECONOMIQUES DANS LA PROMOTION DE LA COOPERATION INTERNATIONALE,U
 ACTIVITES DE L'ORGANISATION DES PAYS EXPORTATEURS DE PETROLE DANS LA REGULATION DE LA PRODUCTION DE PETROLE,U
 ACTIVITES DE L'ASSOCIATION EUROPEENNE DE LIBRE-ECHANGE DANS LA PROMOTION DU COMMERCE INTERNATIONAL,U
 ACTIVITES DES INSTITUTIONS DE L'UNION EUROPEENNE DANS LA REGULATION DES POLITIQUES EUROPENNES,U
 ACTIVITES DES ORGANES DE L'UNION EUROPEENNE DANS LA PRISE DE DECISIONS EUROPENNES,U
 ACTIVITES DE L'ORGANISATION DES NATIONS UNIES DANS LA PROMOTION DES DROITS DE L'HOMME,U
 ACTIVITES DES AGENCES SPECIALISEES DE L'ONU DANS LA PROMOTION DE LA SANTE MONDIALE,U
 ACTIVITES DES ORGANISMES REGIONAUX DE L'ONU DANS LA PROMOTION DU DEVELOPPEMENT HUMAIN,U
 ACTIVITES DU FONDS MONETAIRE INTERNATIONAL DANS LA REGULATION DES SYSTEMES FINANCIERS INTERNATIONAUX,U
 ACTIVITES DE LA BANQUE MONDIALE DANS LA PROMOTION DE L'EDUCATION,U
